id,no_register,peminjam,email,kegiatan,no_hak,jenis_hak,desa,kecamatan,no_su,no_warkah,no_ht,status,catatan,tgl_pengajuan,tgl_update,created_by,created_at,updated_at,tipe,dikonfirmasi_oleh,tgl_konfirmasi,no_berkas_pnbp,tahun,jenis_peminjaman,file_pengamanan_url
054a2803-df59-4036-bef8-1b777dfd42d4,REG-2026-30433,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,GANTI BLANKO / RUSAK,8054,HGB,Duri Kosambi,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:14:43.876283+00,2026-06-17 08:53:57.199+00,kuasa,2026-06-17 08:14:43.876283+00,2026-06-17 08:53:57.206865+00,register,Agus Ajat,2026-06-17 08:53:57.199+00,,,BT,
c3bfe89c-2bcb-4573-8e1f-68c88868c288,REG-2026-75700,PRIORITAS — dista,prioritas@gmail.com,ROYA,2693,HM,Tomang,Grogol Petamburan,,,02977/2019,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:16:37.93199+00,2026-06-17 08:53:56.941+00,prioritas,2026-06-17 08:16:37.93199+00,2026-06-17 08:53:56.964+00,register,Agus Ajat,2026-06-17 08:53:56.941+00,,,BT & HT,
a2a59528-bfb7-4977-99d2-4f04db8f8a8d,REG-2026-59500,LOKET BLOKIR,blokir@gmail.com,PENCATATAN PERKARA & SITA,5565,HM,Duri Kepa,Kebon Jeruk,,,,Proses Dikembalikan,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:33:53.246788+00,2026-06-19 08:16:26.369+00,blokir,2026-06-17 08:33:53.246788+00,2026-06-19 08:16:26.386931+00,register,Agus Ajat,2026-06-17 08:52:02.249+00,,,BT,
664b4bbc-b5c2-4bfd-a461-8ca69b7544f8,REG-2026-53420,LOKET BLOKIR,blokir@gmail.com,PENCATATAN PERKARA & SITA,5570,HM,Duri Kepa,Kebon Jeruk,,,,Proses Dikembalikan,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:35:22.650593+00,2026-06-19 08:16:23.864+00,blokir,2026-06-17 08:35:22.650593+00,2026-06-19 08:16:23.8928+00,register,Agus Ajat,2026-06-17 08:52:02.198+00,,,BT,
9c288b8e-f3f8-4d9a-939b-d2a03e873fc3,REG-2026-11580,LOKET BLOKIR,blokir@gmail.com,FOTO COPY,1581,HM,Tomang,Grogol Petamburan,,,,Sudah Dikembalikan,,2026-06-17 08:36:58.489204+00,2026-06-17 09:06:40.356+00,blokir,2026-06-17 08:36:58.489204+00,2026-06-17 09:06:40.363995+00,register,Agus Ajat,2026-06-17 08:52:02.085+00,,,BT,
6b5aaee3-e855-4fbb-9cfb-d07b19e8f79b,REG-2026-75580,PHP — Saraya,php@gmail.com,SKPT,11419,HM,Tegal Alur,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.029+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.041371+00,register,Agus Ajat,2026-06-17 10:16:45.029+00,,,BT,
15be7f75-05f8-4c7f-a088-a413f5917c98,REG-2026-75581,PHP — Saraya,php@gmail.com,SKPT,1179,HM,Srengseng,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.124+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.125037+00,register,Agus Ajat,2026-06-17 10:16:45.124+00,,,BT,
e9e2b656-09fb-4e62-b6a7-01552bfc26a1,REG-2026-755810,PHP — Saraya,php@gmail.com,SKPT,481,HM,Pinangsia,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.753+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.75182+00,register,Agus Ajat,2026-06-17 10:16:45.753+00,,,BT,
b450b4b4-b077-4187-8fb7-2e268740c13e,REG-2026-755811,PHP — Saraya,php@gmail.com,SKPT,13818,HM,Cengkareng Barat,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.478+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.475315+00,register,Agus Ajat,2026-06-17 10:16:45.478+00,,,BT,
81cc8f48-bf28-4698-85ca-5b2e0e99bd82,REG-2026-755812,PHP — Saraya,php@gmail.com,SKPT,15479,HM,Cengkareng Barat,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.363+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.365572+00,register,Agus Ajat,2026-06-17 10:16:45.363+00,,,BT,
15aa2393-83f6-4165-b3a5-b1485124cb75,REG-2026-755813,PHP — Saraya,php@gmail.com,SKPT,10081,HM,Rawa Buaya,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.641+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.635504+00,register,Agus Ajat,2026-06-17 10:16:45.641+00,,,BT,
7e91a6cb-5788-4325-8ac7-12a440b2f6d1,REG-2026-75582,PHP — Saraya,php@gmail.com,SKPT,2886,HGB,Pinangsia,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.534+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.530974+00,register,Agus Ajat,2026-06-17 10:16:45.534+00,,,BT,
b94ef064-d220-44cb-b263-629c559db4cf,REG-2026-75583,PHP — Saraya,php@gmail.com,SKPT,8242,HM,Srengseng,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.19+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.186166+00,register,Agus Ajat,2026-06-17 10:16:45.19+00,,,BT,
6fd564f5-8a4c-4a18-b8aa-fc4400432a34,REG-2026-75584,PHP — Saraya,php@gmail.com,SKPT,10079,HM,Rawa Buaya,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.807+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.803118+00,register,Agus Ajat,2026-06-17 10:16:45.807+00,,,BT,
43f41086-0349-4413-892d-895c67f8c364,REG-2026-75585,PHP — Saraya,php@gmail.com,SKPT,7146,HM,Meruya Selatan,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.589+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.585868+00,register,Agus Ajat,2026-06-17 10:16:45.589+00,,,BT,
741e43b9-1a1a-45b8-98ec-eaf2cf0964b5,REG-2026-75586,PHP — Saraya,php@gmail.com,SKPT,9977,HM,Pegadungan,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.422+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.419835+00,register,Agus Ajat,2026-06-17 10:16:45.422+00,,,BT,
d59cce92-8a28-454c-ad29-ff2996787eb4,REG-2026-75587,PHP — Saraya,php@gmail.com,SKPT,1404,HM,Kembangan Selatan,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.253+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.248815+00,register,Agus Ajat,2026-06-17 10:16:45.253+00,,,BT,
ff292685-b24a-454d-a423-10c13bb947a5,REG-2026-75588,PHP — Saraya,php@gmail.com,SKPT,201,HM,Glodok,Taman Sari,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.307+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.302797+00,register,Agus Ajat,2026-06-17 10:16:45.307+00,,,BT,
6a5474ca-a779-462c-aff6-e9b87bd9c09d,REG-2026-75589,PHP — Saraya,php@gmail.com,SKPT,13811,HM,Tegal Alur,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.695+00,php,2026-06-17 08:58:09.5267+00,2026-06-17 10:16:45.697035+00,register,Agus Ajat,2026-06-17 10:16:45.695+00,,,BT,
28e37b83-5651-4374-9c23-1833b170928b,REG-2026-57290,PHP — Sri Lestari,php@gmail.com,PENDAFTARAN SK,601,HGB,Rawa Buaya,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 08:59:27.42353+00,2026-06-18 04:05:22.426+00,php,2026-06-17 08:59:27.42353+00,2026-06-18 04:05:22.441729+00,register,Agus Ajat,2026-06-18 04:05:22.426+00,,,BT,
bec26e38-3c20-4fc1-b8c4-7ce791b27f73,REG-2026-71860,PHP — Fida,php@gmail.com,ROYA,1561,HGB,Krukut,Taman Sari,,,4550/2014,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:00:39.569262+00,2026-06-19 02:45:23.078+00,php,2026-06-17 09:00:39.569262+00,2026-06-19 02:45:23.062345+00,register,Agus Ajat,2026-06-19 02:45:23.078+00,,,BT & HT,
94fd1272-0386-455b-b2b8-d90449cd8d28,REG-2026-05780,PHP — Fida,php@gmail.com,ROYA,3090,HM,Jelambar Baru,Grogol Petamburan,,,12565/2012; 04982/2018,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:23:23.548137+00,2026-06-19 02:45:23.007+00,php,2026-06-17 09:23:23.548137+00,2026-06-19 02:45:22.988236+00,register,Agus Ajat,2026-06-19 02:45:23.007+00,,,BT & HT,
36dc356f-15f8-4488-a08b-02b5db232090,REG-2026-05781,PHP — Fida,php@gmail.com,ROYA,2021,HM,Kemanggisan,Palmerah,,,03314/2019,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:23:23.548137+00,2026-06-19 02:45:22.925+00,php,2026-06-17 09:23:23.548137+00,2026-06-19 02:45:22.907924+00,register,Agus Ajat,2026-06-19 02:45:22.925+00,,,BT & HT,
df20c7ca-9d2e-44cf-b0c4-2d4409e7abfc,REG-2026-89680,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERUBAHAN HAK,365,HGB,Krendang,Tambora,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:27:29.776537+00,2026-06-18 04:06:16.67+00,kuasa,2026-06-17 09:27:29.776537+00,2026-06-18 04:06:16.676421+00,register,Agus Ajat,2026-06-18 04:06:16.67+00,,,BT,
f0bf54aa-97ed-44e1-93f8-5ad1103260b7,REG-2026-89681,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERUBAHAN HAK,2059,HGB,Jatipulo,Palmerah,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:27:29.776537+00,2026-06-18 04:11:21.359+00,kuasa,2026-06-17 09:27:29.776537+00,2026-06-18 04:11:21.36144+00,register,Agus Ajat,2026-06-18 04:11:21.359+00,,,BT,
8d66812e-7571-4854-b900-bd4e2c5bec21,REG-2026-89682,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERUBAHAN HAK,8681,HGB,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:27:29.776537+00,2026-06-18 04:06:16.774+00,kuasa,2026-06-17 09:27:29.776537+00,2026-06-18 04:06:16.778171+00,register,Agus Ajat,2026-06-18 04:06:16.774+00,,,BT,
3b00bd8d-b0f7-484d-b3b5-f32637584c47,REG-2026-93140,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK HIBAH,5072,HM,Tanjung Duren Utara,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:29:30.455781+00,2026-06-18 04:06:16.573+00,kuasa,2026-06-17 09:29:30.455781+00,2026-06-18 04:06:16.575516+00,register,Agus Ajat,2026-06-18 04:06:16.573+00,,,BT,
f95f3f24-275b-4926-9652-0c5025844f1e,REG-2026-93141,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK HIBAH,7444,HM,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:29:30.455781+00,2026-06-18 04:06:16.386+00,kuasa,2026-06-17 09:29:30.455781+00,2026-06-18 04:06:16.387469+00,register,Agus Ajat,2026-06-18 04:06:16.386+00,,,BT,
efc769bf-3f2e-44a4-a57b-1189eedb7613,REG-2026-93142,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK HIBAH,14072,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:29:30.455781+00,2026-06-18 04:06:16.29+00,kuasa,2026-06-17 09:29:30.455781+00,2026-06-18 04:06:16.296246+00,register,Agus Ajat,2026-06-18 04:06:16.29+00,,,BT,
2dc1e744-6cb0-47a9-b118-971be576ffde,REG-2026-93143,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK HIBAH,14553,HM,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:29:30.455781+00,2026-06-18 04:06:16.475+00,kuasa,2026-06-17 09:29:30.455781+00,2026-06-18 04:06:16.477837+00,register,Agus Ajat,2026-06-18 04:06:16.475+00,,,BT,
69fde22c-a3e6-414b-a002-0a0f585731bd,REG-2026-14230,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,2992,HM,Kembangan Selatan,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:15.22+00,kuasa,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:15.228688+00,register,Agus Ajat,2026-06-18 04:06:15.22+00,,,BT,
33e04d73-de85-4620-9ba3-8cc180ecb1e9,REG-2026-14231,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,15345,HM,Cengkareng Timur,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:15.129+00,kuasa,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:15.132215+00,register,Agus Ajat,2026-06-18 04:06:15.129+00,,,BT,
41629cea-ab93-4605-95ae-4811bd07433a,REG-2026-14232,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,3245,HM,Duri Kepa,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:15.324+00,kuasa,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:15.329307+00,register,Agus Ajat,2026-06-18 04:06:15.324+00,,,BT,
042fc722-406d-4ba9-9b14-cac8c8dae836,REG-2026-14233,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,8315,HM,Pegadungan,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:16.001+00,kuasa,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:16.00458+00,register,Agus Ajat,2026-06-18 04:06:16.001+00,,,BT,
d881c2f1-f6c1-42be-8046-75223a9670e5,REG-2026-14234,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,1881,HM,Duri Selatan,Tambora,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:15.9+00,kuasa,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:15.903353+00,register,Agus Ajat,2026-06-18 04:06:15.9+00,,,BT,
3060f3f9-66cb-4da8-8502-3e00acd7b2aa,REG-2026-14235,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,407,HM,Semanan,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:16.094+00,kuasa,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:16.096838+00,register,Agus Ajat,2026-06-18 04:06:16.094+00,,,BT,
8c5c6b64-8c2a-419d-9197-4df54ef864ab,REG-2026-14236,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,4622,HM,Duri Kepa,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:15.798+00,kuasa,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:15.80537+00,register,Agus Ajat,2026-06-18 04:06:15.798+00,,,BT,
85ea5393-6db7-4df5-a6e6-51198d6fa9ac,REG-2026-14237,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERALIHAN HAK WARIS,11720,HM,Tegal Alur,Kalideres,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:16.188+00,kuasa,2026-06-17 09:33:32.59649+00,2026-06-18 04:06:16.190505+00,register,Agus Ajat,2026-06-18 04:06:16.188+00,,,BT,
9f04f2fb-16df-4b5d-844e-e2547a7e0d5a,REG-2026-87010,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,MERGER HAK TANGGUNGAN,4817,HM,Cengkareng Barat,Cengkareng,,,8916/2018,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:34:19.480639+00,2026-06-18 04:06:15.036+00,kuasa,2026-06-17 09:34:19.480639+00,2026-06-18 04:06:15.04013+00,register,Agus Ajat,2026-06-18 04:06:15.036+00,,,BT,
9a0a2fa3-4242-40c4-bdbe-13b57be8744a,REG-2026-50240,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,GANTI NAMA,4889,HGB,Kembangan Utara,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:35:15.802192+00,2026-06-18 04:06:14.937+00,kuasa,2026-06-17 09:35:15.802192+00,2026-06-18 04:06:14.940155+00,register,Agus Ajat,2026-06-18 04:06:14.937+00,,,BT,
43161442-c036-4b65-b124-372fe34469a6,REG-2026-14730,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,GANTI BLANKO / RUSAK,162,HM,Slipi,Palmerah,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:35:52.267794+00,2026-06-18 04:06:14.84+00,kuasa,2026-06-17 09:35:52.267794+00,2026-06-18 04:06:14.845495+00,register,Agus Ajat,2026-06-18 04:06:14.84+00,,,BT,
0e09dd08-8f83-4ba5-b6cf-051e57a78801,REG-2026-02030,KUASA — RIA OKTAVIANTI,kuasa@gmail.com,PERPANJANGAN SARUSUN,12064,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:36:30.983003+00,2026-06-18 04:06:14.744+00,kuasa,2026-06-17 09:36:30.983003+00,2026-06-18 04:06:14.747145+00,register,Agus Ajat,2026-06-18 04:06:14.744+00,,,BT,
df4b351b-0091-44ab-a552-f4c7b2dc4e95,REG-2026-49190,PHP — DANANG,ajat@gmail.com,VALIDASI / ALIH MEDIA,1435,HMSRS,Srengseng,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 09:57:14.949054+00,2026-06-17 09:57:36.277+00,agusajat,2026-06-17 09:57:14.949054+00,2026-06-17 09:57:36.279423+00,register,Agus Ajat,2026-06-17 09:57:36.277+00,,,BT,
2ba8e6ab-08a6-4d5d-ae2f-ccd1bda935a6,REG-2026-50220,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,9432,HM,Duri Kosambi,Cengkareng,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:07:17.491015+00,2026-06-18 03:20:23.228+00,kuasa,2026-06-17 11:07:17.491015+00,2026-06-18 03:20:23.212799+00,register,Agus Ajat,2026-06-18 03:20:23.228+00,,,BT,
b18dda66-19b3-444f-a2be-7016afad4f8b,REG-2026-62220,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,3433,HM,Duri Kepa,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.21+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.193059+00,register,Agus Ajat,2026-06-18 03:20:22.21+00,,,BT,
249ec9e0-f552-4ba6-8155-3cc4f4992d03,REG-2026-62221,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,14085,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.152+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.135707+00,register,Agus Ajat,2026-06-18 03:20:22.152+00,,,BT,
ecff6c65-daea-4a15-bf8b-6fd8bca7370d,REG-2026-622210,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,609,HM,Angke,Tambora,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.737+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.722444+00,register,Agus Ajat,2026-06-18 03:20:22.737+00,,,BT,
1fd9b5cb-490c-4a40-8ef3-4b8edd88cd70,REG-2026-622211,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,3410,HMSRS,Jembatan Besi,Tambora,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.801+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.786465+00,register,Agus Ajat,2026-06-18 03:20:22.801+00,,,BT,
4496155c-103f-449d-b2ab-4946948b2f8c,REG-2026-622213,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,6346,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.506+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.487989+00,register,Agus Ajat,2026-06-18 03:20:22.506+00,,,BT,
45b1997f-22c6-4a3a-b1d3-520c1169cf70,REG-2026-622214,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,4699,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.45+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.432507+00,register,Agus Ajat,2026-06-18 03:20:22.45+00,,,BT,
46db4495-b533-4c15-9b05-709d9a6088fe,REG-2026-622215,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,7817,HM,Joglo,Kembangan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.623+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.605328+00,register,Agus Ajat,2026-06-18 03:20:22.623+00,,,BT,
aeb4fd7f-673c-4581-8e4e-8591d6726fbd,REG-2026-622216,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,1339,HM,Kebon Jeruk,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.566+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.545562+00,register,Agus Ajat,2026-06-18 03:20:22.566+00,,,BT,
ea854a02-96c9-4dd0-8964-0de0b4444f38,REG-2026-622217,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,63,HMSRS,Tanjung Duren Selatan,Grogol Petamburan,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.392+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.373835+00,register,Agus Ajat,2026-06-18 03:20:22.392+00,,,BT,
5db0d1f3-5f95-400b-809b-14e75935cdd0,REG-2026-622218,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,897,HGB,Kota Bambu Utara,Palmerah,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.678+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.660257+00,register,Agus Ajat,2026-06-18 03:20:22.678+00,,,BT,
44d160cf-e3d4-4b9a-a2e1-afe7c4ba48c5,REG-2026-622219,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,7011,HM,Duri Kepa,Kebon Jeruk,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.334+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.314831+00,register,Agus Ajat,2026-06-18 03:20:22.334+00,,,BT,
757f4042-3b6d-4791-841b-b0995e7631d1,REG-2026-62222,KUASA — ARIF,kuasa@gmail.com,PERALIHAN HAK JUAL BELI,2347,HM,Pekojan,Tambora,,,,Sedang Dipinjam,Dikonfirmasi & diambil oleh peminjam — Agus Ajat,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.093+00,kuasa,2026-06-17 11:26:35.672032+00,2026-06-18 03:20:22.078881+00,register,Agus Ajat,2026-06-18 03:20:22.093+00,,,BT,
